,EVENT_ID,COUNTY
37457,821578,RANKIN
37458,843042,WESTCHESTER
37459,843282,WESTCHESTER
37460,843283,WESTCHESTER
37461,822347,JEFFERSON DAVIS
37462,840303,HARPER
37463,844328,MARION
37464,844329,SALINE
37465,844330,MCPHERSON
37469,823129,JONES
37470,827038,BUTLER
37471,827095,WILSON
37475,816515,BUTLER
37476,819930,RENO
37483,810374,COWLITZ
37484,810951,DAVIDSON
37485,810952,PUTNAM
37486,810955,COFFEE
37487,811309,DAVIDSON
37490,840049,WEBSTER
37491,842034,STORY
37492,823443,ADAMS
37493,842046,CASS
37494,842434,HANCOCK
37495,842435,HANCOCK
37496,831116,HARLAN
37497,831140,FRANKLIN
37498,831642,HARLAN
37499,831143,WEBSTER
37502,845872,CLARKE
37503,845874,CLAY
37504,825528,BUTLER
37505,825530,BUTLER
37506,825943,BARTON
37507,825957,MONTGOMERY
37508,825958,MONTGOMERY
37509,826040,SEDGWICK
37514,826029,SEDGWICK
37515,821232,LEAKE
37516,821236,NESHOBA
37517,821247,WINSTON
37518,821248,WINSTON
37519,845804,NEWTON
37520,834353,GREENE
37529,863252,LINCOLN
37530,820986,EAST BATON ROUGE
37531,863251,KINGSBURY
37532,863253,MINER
37533,828211,SHERIDAN
37534,828212,DECATUR
37535,819574,TRAVERSE
37536,820989,BIG STONE
37537,820991,TRAVERSE
37538,819575,CORSON
37539,822572,Galveston
37540,823172,NEWTON
37541,823173,NEWTON
37542,826436,PLYMOUTH
37543,834638,WASHINGTON
37544,828213,LOGAN
37545,828215,THOMAS
37546,828216,THOMAS
37547,828217,SHERMAN
37548,828218,SHERMAN
37549,825515,BROOKINGS
37550,825516,UNION
37551,834617,BUTLER
37552,834618,BUTLER
37553,834619,BUTLER
37554,834626,JEFFERSON
37555,834627,WESTMORELAND
37556,828505,STEVENS
37558,865609,LAMAR
37566,823804,BENTON
37567,825624,MINNEHAHA
37568,826221,LINCOLN
37573,823833,ROGERS
37578,827196,CAMDEN
37579,848850,UNION
37580,848851,UNION
37581,848852,Hudson
37582,848853,New York
37583,848854,Hudson
37584,848855,Queens
37585,848856,NEW YORK
37586,848857,NASSAU
37587,848858,NASSAU
37588,848859,NASSAU
37589,811708,DELAWARE
37590,811677,CAMDEN
37592,808279,LIMESTONE
37593,816073,FULTON
37594,851685,Portsmouth City
37599,819336,BARNWELL
37600,835289,GREENE
37601,826844,SUWANNEE
37602,826846,MARION
37603,826848,MARION
37604,826850,PUTNAM
37605,826851,SUWANNEE
37606,826852,ALACHUA
37607,828480,KIMBLE
37608,854960,WHITE PINE
37612,829484,MCCULLOCH
37613,831664,GRANT
37622,853014,APPOMATTOX
37623,853012,APPOMATTOX
37624,853520,HALIFAX
37625,853032,PULASKI
37626,853033,CRAIG
37627,853034,BOTETOURT
37628,853035,ROCKBRIDGE
37629,853978,RUTHERFORD
37630,853980,HICKMAN
37631,853982,BEDFORD
37632,853983,RUTHERFORD
37633,854194,SHELBY
37634,854201,HUNT
37635,833790,WRIGHT
37636,833791,HENNEPIN
37637,833792,CARVER
37638,831937,Monroe
37642,853386,CARSON
37643,853387,GRAY
37645,830237,Mobile
37660,854626,PIMA
37661,852805,KANE
37666,850408,PALM BEACH
37667,850409,Palm Beach
37671,843926,DAWSON
37672,843927,FURNAS
37673,850665,HALL
37674,849187,NUCKOLLS
37676,810131,WILSON
37677,826303,NEOSHO
37681,832471,MADISON
37682,832473,MADISON
37687,832475,FOUNTAIN
37688,831819,MEADE
37689,831820,ZIEBACH
37690,831881,OGLALA LAKOTA
37691,831886,MELLETTE
37692,826603,SALINE
37693,826605,SEDGWICK
37694,826606,SALINE
37695,826580,ELLSWORTH
37696,826581,RENO
37697,826584,HARVEY
37698,809855,DAVIDSON
37700,840317,SEDGWICK
37701,845384,RICHMOND
37702,856944,JEFFERSON DAVIS
37703,853439,ST. LOUIS
37704,847659,LUNENBURG
37705,827015,Flagler
37706,836864,NASSAU
37707,840310,SEDGWICK
37708,840311,SEDGWICK
37709,840312,SEDGWICK
37710,820445,YAZOO
37711,820786,YAZOO
37712,843284,WESTCHESTER
37713,843289,QUEENS
37714,843292,NASSAU
37715,843293,NEW YORK
37716,843295,NASSAU
37717,843296,NASSAU
37718,857116,COVINGTON
37719,844331,MARION
37720,844332,SALINE
37721,823127,COVINGTON
37727,810956,WARREN
37730,810386,COWLITZ
37731,809080,YAVAPAI
37732,810972,COFFEE
37733,811293,BEDFORD
37734,811294,DICKSON
37738,842038,KOSSUTH
37739,846731,GUTHRIE
37740,842047,EMMET
37741,842048,CASS
37742,823565,CONCORDIA
37743,837506,LAWRENCE
37750,839988,RUTHERFORD
37751,840044,CATAWBA
37752,825529,BUTLER
37753,825532,GREENWOOD
37754,826578,BARTON
37755,826668,MARION
37756,826282,COWLEY
37757,826587,MCPHERSON
37758,845513,HINDS
37759,826398,SPINK
37760,826031,HARPER
37761,826030,SEDGWICK
37762,826032,BUTLER
37763,825531,GREENWOOD
37764,821233,NESHOBA
37765,845789,SCOTT
37766,845793,JEFFERSON DAVIS
37767,845805,LEAKE
37768,845806,NESHOBA
37769,845807,NESHOBA
37770,820997,RENO
37771,821256,NOXUBEE
37772,821257,LOWNDES
37773,845855,KEMPER
37775,828219,THOMAS
37777,865606,SMITH
37779,832283,BELMONT
37780,832284,HARRISON
37781,832285,BELMONT
37782,826222,LYON
37783,826260,SIOUX
37784,826458,WOODBURY
37785,826532,LYON
37786,828509,TODD
37787,823183,VERNON
37788,823185,DOUGLAS
37789,842397,FOND DU LAC
37790,822070,LINCOLN
37791,842389,GREEN LAKE
37792,837858,MACON
37793,837863,HAYWOOD
37794,837864,MADISON
37795,834628,WASHINGTON
37796,827377,PALM BEACH
37798,845339,MOBILE
37799,834597,LAWRENCE
37800,834598,LAWRENCE
37801,834599,LAWRENCE
37809,839152,LAURENS
37810,839154,GREENWOOD
37819,827197,MILLER
37820,827198,DENT
37821,827199,PHELPS
37822,827201,GREENE
37823,848929,Nassau
37824,848930,Bronx
37825,848932,Suffolk
37826,848935,Suffolk
37827,848936,SUFFOLK
37828,848937,SUFFOLK
37829,848938,SUFFOLK
37832,848942,SUFFOLK
37833,816062,DAUPHIN
37834,818391,CUSTER
37835,818395,PARK
37836,818649,PARK
37838,812553,LAUDERDALE
37841,819851,CHESTERFIELD
37843,826853,MARION
37844,829296,WABASH
37845,829298,MIAMI
37846,829299,GRANT
37847,835247,HOWELL
37848,833845,ASOTIN
37849,833840,NEZ PERCE
37850,833842,NEZ PERCE
37851,827021,MCCULLOCH
37852,827023,TOM GREEN
37853,829475,TAYLOR
37854,829482,MCCULLOCH
37862,853506,ROANOKE
37863,853036,ROCKBRIDGE
37864,853507,HENRY
37865,853509,FRANKLIN
37866,853510,CARROLL
37867,853511,ROCKBRIDGE
37868,853512,CARROLL
37869,849408,GRAYSON
37872,849543,ROCKWALL
37873,854233,VERMILION
37874,854248,ST. CLAIR
37875,854261,BROOME
37876,833793,CARVER
37877,833794,HENNEPIN
37878,833795,HENNEPIN
37886,848622,CHEROKEE
37887,848625,CHEROKEE
37888,848619,CHEROKEE
37889,854241,BLOUNT
37890,854242,BLOUNT
37892,813235,LUBBOCK
37893,852806,GARFIELD
37897,848301,BROWARD
37898,851549,PIMA
37899,851550,PINAL
37901,850412,
37902,850411,
37903,843928,FURNAS
37904,843929,FURNAS
37905,849286,VALLEY
37906,849287,VALLEY
37907,844131,HOWARD
37908,844132,VALLEY
37909,844339,HALL
37910,844340,HALL
37911,853841,BARTON
37912,853857,BARTON
37913,852054,HARVEY
37914,853594,SEDGWICK
37915,809849,PUTNAM
37916,825213,BARTON
37918,830214,MARION
37921,832477,TIPPECANOE
37922,832478,TIPPECANOE
37923,832479,TIPPECANOE
37924,832480,TIPPECANOE
37925,832481,TIPPECANOE
37926,832482,CARROLL
37927,832484,RANDOLPH
37928,831887,TRIPP
37929,831888,ZIEBACH
37930,831890,HAAKON
37931,831893,MEADE
37932,826590,MCPHERSON
37933,826594,LINCOLN
37934,826596,RENO
37935,809847,PUTNAM
37936,809845,WILSON
37937,816172,WEST CARROLL
37938,827097,SEDGWICK
37939,826769,HAMILTON
37940,827416,YELLOWSTONE
37941,828672,KOSCIUSKO
37942,853440,ST. LOUIS
37943,840316,HARPER
37950,848569,UNION
37951,848570,UNION
37952,845953,BARTON
37953,820816,COPIAH
37954,821562,HINDS
37958,844316,BUTLER
37961,810961,LAWRENCE
37962,811364,HICKMAN
37963,810966,PERRY
37964,810967,MAURY
37965,810973,LEWIS
37968,812578,LIMESTONE
37971,823480,MITCHELL
37972,823481,OSBORNE
37973,823506,BUFFALO
37974,823508,YORK
37975,842428,EMMET
37976,823154,FREEBORN
37977,844806,Middlesex
37981,823499,ROOKS
37982,823405,HOWARD
37983,823408,MERRICK
37984,823401,HAMILTON
37985,823399,HAMILTON
37986,842451,POLK
37987,842454,POLK
37988,827225,HENNEPIN
37989,827147,COWLEY
37990,845182,COPIAH
37991,845514,LAWRENCE
37992,845519,RANKIN
37993,845525,HINDS
37994,826515,PIPESTONE
37995,826527,ROCK
37996,845795,HINDS
37997,845796,SCOTT
37998,820769,MONTGOMERY
37999,820918,WILSON
38000,820998,MCPHERSON
38001,820999,MCPHERSON
38002,821002,RICE
38003,821004,SALINE
38004,845858,LEAKE
38005,845859,RANKIN
38006,845860,LAUDERDALE
38007,825368,MONTGOMERY
38008,825521,HARVEY
38009,825522,ELLSWORTH
38010,826582,SALINE
38011,826595,RENO
38014,839748,MORGAN
38017,837434,CHASE
38022,819322,CODINGTON
38023,819397,BROWN
38024,833179,CARROLL
38025,833182,JEFFERSON
38026,825478,YANKTON
38027,825491,LINCOLN
38028,825492,TURNER
38029,834600,LAWRENCE
38030,834601,LAWRENCE
38031,823188,STONE
38032,823189,STONE
38033,826897,SIOUX
38034,837865,BUNCOMBE
38035,837866,JACKSON
38036,837867,YANCEY
38037,854888,CRAWFORD
38038,854889,IRON
38039,854891,MADISON
38040,854893,CRAWFORD
38041,813918,MADISON
38042,856799,ST. CHARLES
38043,856800,FRANKLIN
38044,856803,MADISON
38045,856809,FRANKLIN
38046,834635,WASHINGTON
38047,834636,WASHINGTON
38048,842845,KENOSHA
38049,838322,Nueces
38058,838328,Nueces
38059,835268,JACKSON
38060,848342,Galveston
38061,848343,Galveston
38064,847220,ADDISON
38065,847224,WASHINGTON
38066,847225,WASHINGTON
38068,848944,SUFFOLK
38069,848945,SUFFOLK
38070,848946,SUFFOLK
38072,848948,SUFFOLK
38073,848949,SUFFOLK
38074,848950,SUFFOLK
38075,848951,SUFFOLK
38076,848952,SUFFOLK
38077,812555,LAUDERDALE
38078,818389,CUSTER
38082,812538,LAUDERDALE
38083,829301,ST. JOSEPH
38084,829302,ST. JOSEPH
38088,834421,WELD
38089,833846,NEZ PERCE
38090,827008,ST. JOHNS
38091,827009,ST. JOHNS
38092,827010,DUVAL
38093,827011,DUVAL
38094,829483,MCCULLOCH
38095,827019,SAN SABA
38100,840354,BUTLER
38101,840356,SEDGWICK
38109,853513,PITTSYLVANIA
38110,853514,PITTSYLVANIA
38111,853516,CAMPBELL
38112,853519,DANVILLE (C)
38113,853521,BUCKINGHAM
38114,853522,DANVILLE (C)
38115,853523,HALIFAX
38116,849172,ROOKS
38117,849176,ROOKS
38118,849179,ROOKS
38119,849180,ROOKS
38120,849181,ROOKS
38121,849182,JEWELL
38122,849183,JEWELL
38123,849184,JEWELL
38124,849185,JEWELL
38125,854263,SULLIVAN
38126,833796,HENNEPIN
38127,833797,HENNEPIN
38128,833798,HENNEPIN
38130,831432,CLAY
38131,831418,LYON
38132,831423,SIOUX
38135,854394,OCONEE
38136,854410,WASHINGTON
38137,850071,FRANKLIN
38138,850078,CRAWFORD
38141,813237,BRISCOE
38143,851545,COCHISE
38144,851546,COCHISE
38146,851551,PINAL
38147,851864,PIMA
38148,851865,COCHISE
38149,824309,HALE
38150,844342,HALL
38151,844686,ADAMS
38152,844690,HALL
38153,844691,HALL
38154,844692,HALL
38155,844693,HALL
38156,844791,ADAMS
38157,853843,BARTON
38158,853910,CHASE
38159,853993,CHASE
38161,810123,SMITH
38162,810125,WILSON
38166,856945,LINCOLN
38168,832096,HOWARD
38169,832097,HOWARD
38170,832098,CARROLL
38171,832100,HOWARD
38172,832101,WARREN
38173,831897,PENNINGTON
38174,831901,CUSTER
38175,831903,PENNINGTON
38176,809627,RUTHERFORD
38177,809851,WILSON
38178,827100,SEDGWICK
38179,816487,RICE
38180,822430,LABETTE
38181,821478,CLAIBORNE
38182,821445,MOREHOUSE
38183,821462,CATAHOULA
38185,807775,MERCER
38187,835235,CRAWFORD
38188,853906,ITASCA
38189,853438,ST. LOUIS
38190,862685,BOYD
38192,823117,COVINGTON
38193,820394,CHICOT
38194,840329,SEDGWICK
38195,840330,SEDGWICK
38196,840331,BUTLER
38197,845955,BARTON
38198,845956,BARTON
38204,811382,GRUNDY
38206,812584,DEKALB
38207,812586,DEKALB
38209,821765,SUMNER
38211,823426,SMITH
38212,810950,WILLIAMSON
38215,841024,MECKLENBURG
38216,841272,CATAWBA
38224,837426,BUTTE
38225,823382,HAMILTON
38226,823415,HAMILTON
38227,840054,WEBSTER
38228,840055,WEBSTER
38229,823420,BUFFALO
38230,831657,ADAMS
38231,831659,CLAY
38232,845193,LINCOLN
38233,845194,COPIAH
38234,845286,HINDS
38235,845879,NOXUBEE
38236,821560,ASHLEY
38238,845774,SMITH
38239,845775,RANKIN
38240,845776,HINDS
38241,845792,SMITH
38242,820921,COWLEY
38243,820927,COWLEY
38244,820932,MARION
38245,826045,KINGMAN
38246,826053,SEDGWICK
38247,826055,SEDGWICK
38248,826054,SALINE
38249,826056,COWLEY
38250,825370,GREENWOOD
38251,816520,BARTON
38252,825206,BARTON
38253,825207,RUSSELL
38254,825208,RUSSELL
38255,825209,BARTON
38256,825210,BARTON
38257,825211,RUSSELL
38258,826604,SALINE
38259,826652,BUTLER
38260,845103,CLAIBORNE
38261,845104,JEFFERSON
38269,832243,COSHOCTON
38270,832244,GUERNSEY
38274,860761,HERKIMER
38275,836944,FERGUS
38276,819400,BROWN
38277,819406,CODINGTON
38278,819570,TRAVERSE
38279,826529,ROCK
38280,833188,JEFFERSON
38281,863247,BROOKINGS
38282,858201,LAKE
38283,823176,SHANNON
38284,834602,LAWRENCE
38285,842372,IOWA
38286,834639,WASHINGTON
38287,834610,ALLEGHENY
38288,834611,WESTMORELAND
38290,834356,GARRETT
38291,834358,GARRETT
38292,834357,GARRETT
38293,834586,WASHINGTON
38294,856919,FRANKLIN
38295,856922,FRANKLIN
38296,856926,ST. LOUIS
38297,856935,JEFFERSON
38299,813962,PLATTE
38302,834582,ALLEGHENY
38303,848776,TELFAIR
38304,863256,TURNER
38310,839927,ROWAN
38311,839977,ANDERSON
38312,839978,OCONEE
38313,839981,MECKLENBURG
38314,842037,UNION
38315,847228,WASHINGTON
38316,847229,ORLEANS
38317,847230,CALEDONIA
38321,848953,SUFFOLK
38322,848954,SUFFOLK
38323,848955,SUFFOLK
38324,848956,SUFFOLK
38325,848957,Suffolk
38326,848958,Suffolk
38327,848959,Suffolk
38328,848961,Suffolk
38329,848963,Queens
38333,848593,RICHMOND
38334,848595,LOUISA
38335,848616,HAMPTON (C)
38336,812539,LAUDERDALE
38337,816080,DAUPHIN
38338,816081,DAUPHIN
38339,834422,DENVER
38340,834426,SEDGWICK
38343,835291,HICKORY
38344,835292,LACLEDE
38345,835294,LACLEDE
38346,835295,LACLEDE
38347,828523,THROCKMORTON
38348,828526,HASKELL
38349,829462,KIMBLE
38354,838099,BARTON
38355,838100,BARTON
38356,838101,RICE
38357,838102,RICE
38358,838103,ELLSWORTH
38359,838104,RICE
38360,831665,GRANT
38361,831988,MIAMI
38364,853527,YADKIN
38365,853528,YADKIN
38366,853529,ROCKINGHAM
38367,853530,CASWELL
38374,854264,SULLIVAN
38375,854265,SULLIVAN
38376,854266,SULLIVAN
38377,854267,SULLIVAN
38378,854268,SULLIVAN
38379,854270,ONONDAGA
38380,847202,HARRISON
38381,833799,HENNEPIN
38382,833800,HENNEPIN
38383,833801,HENNEPIN
38384,831435,CHEROKEE
38385,831436,O'BRIEN
38386,831421,LYON
38387,831422,SIOUX
38388,831430,DICKINSON
38389,853388,LIPSCOMB
38390,853389,LIPSCOMB
38392,850082,CRAWFORD
38393,850086,CRAWFORD
38394,850090,CRAWFORD
38395,850095,CRAWFORD
38396,851515,PINAL
38397,851516,GRAHAM
38400,813242,HALE
38401,851547,COCHISE
38402,852751,JUAB
38406,824311,HALE
38407,845295,CLAY
38408,845296,CLAY
38409,845298,CLAY
38411,824297,HARRIS
38412,824299,GRIMES
38413,830429,HARRIS
38414,845299,ADAMS
38415,845301,ADAMS
38416,855377,ZAPATA
38417,855379,HIDALGO
38418,855380,HIDALGO
38419,855381,WILLACY
38420,810836,FENTRESS
38421,825219,BARTON
38422,825220,BARTON
38425,830224,MARION
38426,832102,HOWARD
38427,831805,KNOX
38428,831806,DAVIESS
38429,831808,SULLIVAN
38430,831801,HENRY
38432,831904,PENNINGTON
38433,831907,MEADE
38434,831846,CAMPBELL
38437,816512,RENO
38438,816513,RENO
38439,821568,HINDS
38440,821465,TENSAS
38441,827105,SEDGWICK
38442,827109,SEDGWICK
38443,818413,YELLOWSTONE
38444,821579,HINDS
38445,821580,YAZOO
38446,844389,HUDSON
38447,844656,Charleston
38448,822301,ATTALA
38449,822302,SIMPSON
38450,843647,BERGEN
38452,843664,NASSAU
38453,844370,Hudson
38458,850271,ORANGE
38459,835234,BOURBON
38460,835312,ST. CLAIR
38461,835313,JASPER
38463,840332,BUTLER
38464,823130,JASPER
38465,822718,COWLEY
38466,843297,NASSAU
38467,843481,Suffolk
38468,846058,TOOELE
38469,846059,BOX ELDER
38470,846060,TOOELE
38471,811367,DICKSON
38472,811389,DAVIDSON
38475,821769,RENO
38476,816488,RICE
38477,810830,DAVIDSON
38478,823427,JEWELL
38479,810954,BEDFORD
38481,811314,DAVIDSON
38482,841274,CATAWBA
38483,842050,AUDUBON
38484,842051,STORY
38485,823444,FRANKLIN
38486,823445,KEARNEY
38487,842509,WAPELLO
38488,842436,WRIGHT
38489,842437,CERRO GORDO
38490,831640,POLK
38491,831646,YORK
38492,831654,FILLMORE
38493,831656,HAMILTON
38494,831667,MERRICK
38495,845882,LOWNDES
38496,845883,CLAY
38497,845886,LOWNDES
38498,825533,WOODSON
38500,825966,SEDGWICK
38501,825978,RENO
38502,825985,MONTGOMERY
38510,823897,ORANGEBURG
38511,826047,SEDGWICK
38512,826046,SEDGWICK
38513,826048,SEDGWICK
38514,821249,WINSTON
38515,821251,WINSTON
38516,826272,HARVEY
38517,826273,SUMNER
38518,826277,MONTGOMERY
38519,826279,SUMNER
38520,845105,CLAIBORNE
38521,845106,CLAIBORNE
38522,845865,JONES
38523,845868,WINSTON
38524,841308,WASECA
38525,841309,WASECA
38526,841311,WASECA
38527,850877,GOOCHLAND
38528,850878,MATHEWS
38529,850880,NORTHAMPTON
38530,832245,TUSCARAWAS
38531,863255,SANBORN
38533,828221,SHERMAN
38543,865610,SCOTT
38545,825487,TURNER
38546,823177,VERNON
38547,823178,BARTON
38548,823184,TANEY
38549,834641,WASHINGTON
38550,834640,WASHINGTON
38553,834359,GARRETT
38554,834620,BUTLER
38555,834621,JEFFERSON
38556,834588,WASHINGTON
38557,834589,ALLEGHENY
38558,834629,WASHINGTON
38559,834587,ALLEGHENY
38560,840133,COFFEY
38561,814008,SEWARD
38562,838318,Calhoun
38563,805622,CRAIGHEAD
38568,842883,HOUSTON
38572,836530,FERGUS
38577,830316,TULSA
38578,823698,LE FLORE
38579,823712,SEBASTIAN
38580,825414,DAKOTA
38581,848965,Suffolk
38582,855151,BERGEN
38583,855150,BERGEN
38584,855152,BERGEN
38585,855153,BERGEN
38586,812534,LAUDERDALE
38587,812541,LAUDERDALE
38588,816396,ST. JOSEPH
38590,835296,PHELPS
38591,835297,POLK
38592,835299,POLK
38593,835300,PULASKI
38594,826854,ALACHUA
38595,826855,MARION
38596,826856,MARION
38597,829469,SUTTON
38598,838105,RICE
38599,838106,RICE
38600,838107,ELLSWORTH
38601,838108,RICE
38602,838109,RICE
38603,838110,RICE
38604,823753,BIG HORN
38605,823754,BIG HORN
38606,823756,POWDER RIVER
38607,831989,MIAMI
38608,831990,GRANT
38609,827017,TAYLOR
38610,827071,CALLAHAN
38611,832215,JONES
38613,821422,CARBON
38614,821423,BIG HORN
38615,821424,BIG HORN
38616,823786,RICHLAND
38630,847206,FRANKLIN
38634,833802,HENNEPIN
38635,833803,HENNEPIN
38636,833804,HENNEPIN
38637,831425,SIOUX
38638,831426,PLYMOUTH
38639,831427,SIOUX
38640,831431,CLAY
38641,831380,PLYMOUTH
38645,850469,BENTON
38646,851548,PIMA
38647,850128,SEBASTIAN
38648,850141,SEBASTIAN
38649,850475,BENTON
38650,850481,BENTON
38651,850486,BENTON
38653,854509,TEHAMA
38654,854510,TEHAMA
38655,813243,SWISHER
38656,824162,CROSBY
38657,851553,COCHISE
38658,851555,PIMA
38659,851556,PIMA
38660,824310,LAMB
38661,811516,HARRIS
38662,811518,BRAZORIA
38663,830419,FORT BEND
38664,830427,HARRIS
38665,830428,FORT BEND
38666,830417,FORT BEND
38667,830425,FORT BEND
38668,830430,HARRIS
38669,830431,GALVESTON
38670,830426,COLORADO
38671,830458,BRAZOS
38672,810837,SMITH
38673,810838,WILSON
38674,825221,RICE
38675,826607,SEDGWICK
38676,826608,BUTLER
38677,826609,GREENWOOD
38678,826664,RENO
38680,832316,MARION
38681,832317,MARION
38682,831803,HAMILTON
38683,831804,HENDRICKS
38684,809844,WILSON
38689,827107,SUMNER
38690,813853,RANKIN
38691,813893,LEAKE
38692,842427,FAIRFIELD
38693,842447,NASSAU
38694,837611,JEFFERSON
38695,822305,JEFFERSON DAVIS
38696,851206,SHERIDAN
38699,853727,STARR
38700,844779,COLLETON
38701,844780,BEAUFORT
38702,844781,BEAUFORT
38703,838195,SEDGWICK
38704,835250,NEWTON
38705,823947,BASTROP
38706,835263,WEBSTER
38707,835239,DOUGLAS
38708,835240,DOUGLAS
38709,835265,PHELPS
38710,840314,WILSON
38711,845978,WEBSTER
38712,816169,MOREHOUSE
38713,843488,Middlesex
38714,843489,Monmouth
38715,843491,
38716,843495,
38717,843497,
38718,843498,Suffolk
38719,843504,
38721,846061,WEBER
38722,846062,BOX ELDER
38723,846064,WEBER
38724,810953,GRUNDY
38725,810974,DAVIDSON
38726,810957,CANNON
38727,810958,JACKSON
38729,811322,SUMNER
38731,842052,DALLAS
38732,846745,JASPER
38733,840048,WEBSTER
38734,842036,BOONE
38735,823497,JEWELL
38736,823359,WEBSTER
38737,823360,WEBSTER
38738,823364,ADAMS
38739,823366,CLAY
38740,823369,ADAMS
38741,823372,HARLAN
38742,823373,ADAMS
38743,840034,BURKE
38744,841001,CALDWELL
38745,825534,WOODSON
38746,825535,HARVEY
38747,825536,HARVEY
38748,825995,HARPER
38749,819320,SPINK
38750,819319,SPINK
38751,823895,SUMTER
38752,826034,BUTLER
38753,826036,SEDGWICK
38754,826035,BUTLER
38755,821238,KEMPER
38756,821240,NESHOBA
38757,821252,NOXUBEE
38758,845808,COVINGTON
38759,845809,JASPER
38760,826305,SEDGWICK
38761,821569,SCOTT
38762,823573,ADAMS
38763,845867,WINSTON
38764,845870,NOXUBEE
38765,825523,ELLSWORTH
38767,825525,COWLEY
38768,850867,YORK
38769,850869,SOUTHAMPTON
38770,850870,HAMPTON (C)
38771,850871,SUFFOLK (C)
38772,850872,CHESAPEAKE (C)
38773,850873,NORFOLK (C)
38774,850874,VIRGINIA BEACH (C)
38775,850875,GOOCHLAND
38776,851701,NORTHUMBERLAND
38777,851702,ISLE OF WIGHT
38778,851704,SUFFOLK (C)
38779,851705,CHESAPEAKE (C)
38780,846324,HAAKON
38785,813864,SIMPSON
38786,860824,SARATOGA
38787,860825,SARATOGA
38788,865924,WARREN
38789,865277,HINDS
38790,865278,MADISON
38791,820988,EAST BATON ROUGE
38793,832287,HARRISON
38794,832288,HARRISON
38797,851046,FRANKLIN
38798,851047,FRANKLIN
38799,851048,FRANKLIN
38800,851049,JEFFERSON
38801,851050,WASHINGTON
38802,851053,WASHINGTON
38804,846538,CAMPBELL
38809,823179,JASPER
38810,823180,VERNON
38811,823182,BARTON
38812,842848,JEFFERSON
38813,843185,COLUMBIA
38816,834630,WASHINGTON
38817,856932,ST. LOUIS
38818,836706,TRANSYLVANIA
38819,829589,GRADY
38821,826536,SIOUX
38828,839170,PICKENS
38829,839171,SPARTANBURG
38830,839172,UNION
38837,826261,UNION
38838,826409,UNION
38839,855155,ESSEX
38840,855156,ESSEX
38841,855252,ESSEX
38842,855253,HUDSON
38843,818338,UNION
38844,818330,COLUMBIA
38845,808281,COLBERT
38846,808282,CULLMAN
38850,826858,MARION
38851,826859,MARION
38852,826981,CLAY
38853,826982,PUTNAM
38854,829303,STEUBEN
38857,834382,WELD
38858,833847,CHELAN
38859,833848,CHELAN
38860,823757,POWDER RIVER
38861,823758,CUSTER
38862,823759,POWDER RIVER
38863,823760,POWDER RIVER
38864,823761,POWDER RIVER
38865,823762,POWDER RIVER
38866,829479,IRION
38877,823890,CHESTERFIELD
38880,823911,CLARENDON
38887,854175,POTTAWATOMIE
38888,853725,PERRY
38889,853728,SHELBY
38894,833805,HENNEPIN
38895,833806,HENNEPIN
38896,833807,ANOKA
38897,831433,DICKINSON
38898,831382,WOODBURY
38901,831405,COTTONWOOD
38905,851510,PIMA
38906,822493,JOHNSON
38907,853391,MOORE
38908,853392,MOORE
38909,850502,BENTON
38910,850490,BENTON
38911,850496,BENTON
38912,850524,BENTON
38913,850527,WASHINGTON
38914,850528,WASHINGTON
38915,850530,MADISON
38916,850533,SEBASTIAN
38920,854519,ROCKINGHAM
38921,854520,UPPER KOYUKUK VALLEY
38922,813244,SWISHER
38923,852758,TOOELE
38924,852759,SEVIER
38925,824170,LUBBOCK
38926,852762,UTAH
38927,852740,UTAH
38929,850413,
38930,849566,NUCKOLLS
38931,849568,NUCKOLLS
38932,849569,NUCKOLLS
38933,849161,ROOKS
38934,849564,CLAY
38935,849565,NUCKOLLS
38936,826665,RENO
38937,826300,NEOSHO
38938,826309,WILSON
38939,826310,BARTON
38940,826597,RICE
38941,826599,LINCOLN
38942,826600,LINCOLN
38943,826601,MCPHERSON
38944,832321,HAMILTON
38945,832324,MARION
38946,832325,MARION
38950,831151,BUTTE
38951,831064,PERKINS
38952,831883,JACKSON
38953,813874,SCOTT
38954,827117,SEDGWICK
38955,818411,YELLOWSTONE
38956,816861,MOREHOUSE
38957,820400,WEST CARROLL
38958,854819,HIDALGO
38959,854916,WILLACY
38965,823121,NESHOBA
38966,835311,DADE
38967,824105,KERR
38969,840318,SEDGWICK
38970,840320,SEDGWICK
38971,823447,JEWELL
38972,848990,ROSEBUD
38974,816491,RENO
38975,816514,SUMNER
38980,827232,TAYLOR
38983,844319,BUTLER
38984,811300,RUTHERFORD
38985,811302,PICKETT
38987,846758,BREMER
38988,842429,EMMET
38989,842430,KOSSUTH
38990,823376,ADAMS
38991,823377,CLAY
38992,823379,CLAY
38993,823375,HARLAN
38994,823370,CLAY
38995,823371,FRANKLIN
38996,823365,ADAMS
38997,823362,FRANKLIN
38998,823468,VALLEY
38999,823484,DAWSON
39000,842456,POLK
39001,842459,WARREN
39003,845765,LAWRENCE
39004,845766,WARREN
39005,845767,MADISON
39006,826037,SEDGWICK
39007,820795,LEAKE
39008,820797,NESHOBA
39009,821245,WINSTON
39010,845799,NEWTON
39011,845800,LEAKE
39012,845852,LEAKE
39013,845856,LAMAR
39015,821007,RENO
39016,823574,FRANKLIN
39017,844874,JEFFERSON
39018,845861,LAMAR
